"","osm_id","name","addr.street","shop","long","lat"
"2736743343","2736743343",NA,NA,NA,119.4787351,-5.1743126
"2736743344","2736743344",NA,NA,NA,119.4787955,-5.1742182
"2736743346","2736743346",NA,NA,NA,119.4788972,-5.1742832
"2736743348","2736743348",NA,NA,NA,119.4788369,-5.1743777
"2736822905","2736822905","Godcity",NA,"clothes",119.4446187,-5.1585949
"2736822912","2736822912","Magnum",NA,"clothes",119.4445069,-5.1585646
"2736822913","2736822913","dapur coklat",NA,"convenience",119.444385,-5.1585524
"2736918187","2736918187","Grand Toserba",NA,"department_store",119.4511693,-5.1625891
"2737059414","2737059414",NA,NA,NA,119.4547741,-5.1630034
"2737059415","2737059415",NA,NA,NA,119.4548296,-5.163123
"2737059416","2737059416",NA,NA,NA,119.4546786,-5.1631813
"2737059417","2737059417",NA,NA,NA,119.4546139,-5.1630494
"2737059418","2737059418","Alfa mart",NA,"convenience",119.4557262,-5.1641663
"2741424821","2741424821",NA,NA,NA,119.4833597,-5.140941
"2741428200","2741428200",NA,NA,NA,119.4833617,-5.1411278
"2741431258","2741431258",NA,NA,NA,119.4835492,-5.1409035
"2741431260","2741431260",NA,NA,NA,119.483538,-5.1411262
"2743753773","2743753773",NA,NA,NA,119.4772153,-5.1419388
"2743753774","2743753774",NA,NA,NA,119.4770709,-5.1417528
"2743753775","2743753775",NA,NA,NA,119.4771392,-5.1419984
"2788132826","2788132826",NA,NA,NA,119.4098276,-5.128728
"2788132829","2788132829",NA,NA,NA,119.4098598,-5.1285931
"2788132832","2788132832",NA,NA,NA,119.4097994,-5.1285811
"2788132834","2788132834",NA,NA,NA,119.4097726,-5.128716
"2788207599","2788207599",NA,NA,NA,119.4113145,-5.1293184
"2788207600","2788207600",NA,NA,NA,119.4113521,-5.1291889
"2788207602","2788207602",NA,NA,NA,119.4114352,-5.1292076
"2788207605","2788207605",NA,NA,NA,119.4113843,-5.1293452
"2817870913","2817870913",NA,NA,NA,119.4836365,-5.1409014
"2817870914","2817870914",NA,NA,NA,119.4836323,-5.1411257
"2819829474","2819829474","Dealer Suzuki",NA,"motorcycle",119.4488429,-5.151771
"2819845509","2819845509","Toko Furniture",NA,"furniture",119.4484031,-5.1517058
"2820722533","2820722533",NA,NA,NA,119.458576,-5.1027695
"2820722534","2820722534",NA,NA,NA,119.4580503,-5.1032183
"2820722535","2820722535",NA,NA,NA,119.4583292,-5.1035282
"2820722536","2820722536",NA,NA,NA,119.4588227,-5.1030474
"2821318241","2821318241","makassar jeans house",NA,"clothes",119.4497331,-5.1660985
"2852057866","2852057866",NA,NA,NA,119.4553165,-5.1746942
"2852057867","2852057867",NA,NA,NA,119.4551931,-5.1748117
"2852057868","2852057868",NA,NA,NA,119.4552521,-5.1746301
"2852057869","2852057869",NA,NA,NA,119.4551234,-5.1747316
"2852152618","2852152618",NA,NA,NA,119.4833236,-5.1376106
"2880081889","2880081889",NA,NA,NA,119.4119299,-5.1303989
"2880081890","2880081890",NA,NA,NA,119.4118326,-5.1303856
"2880081891","2880081891",NA,NA,NA,119.4118388,-5.1303548
"2880081892","2880081892",NA,NA,NA,119.4119352,-5.1303689
"2880160697","2880160697",NA,NA,NA,119.4121891,-5.128899
"2880160698","2880160698",NA,NA,NA,119.4121688,-5.1289581
"2880160699","2880160699",NA,NA,NA,119.4119954,-5.128914
"2880160700","2880160700",NA,NA,NA,119.412006,-5.1288541
"2880161325","2880161325",NA,NA,NA,119.4124191,-5.1280652
"2880161326","2880161326",NA,NA,NA,119.4123094,-5.1280206
"2880161327","2880161327",NA,NA,NA,119.4123348,-5.127965
"2880161328","2880161328",NA,NA,NA,119.4124476,-5.1280055
"2880161355","2880161355",NA,NA,NA,119.4130378,-5.126994
"2880161356","2880161356",NA,NA,NA,119.4130845,-5.1268789
"2880161357","2880161357",NA,NA,NA,119.4129,-5.1268336
"2880161358","2880161358",NA,NA,NA,119.4128732,-5.126908
"2880239373","2880239373",NA,NA,NA,119.4092693,-5.1259912
"2880239374","2880239374",NA,NA,NA,119.4094087,-5.1260311
"2880239375","2880239375",NA,NA,NA,119.40938,-5.1261307
"2880239376","2880239376",NA,NA,NA,119.4092406,-5.1260908
"2902081611","2902081611","Imperial Photo",NA,"photo",119.499208,-5.132126
"2902182715","2902182715","American Bakery",NA,"bakery",119.4854891,-5.1407455
"2902182716","2902182716","Asia Travel Holic",NA,"travel_agency",119.4858262,-5.1407164
"2902182718","2902182718","Azka",NA,"boutique",119.4854335,-5.1407503
"2902182720","2902182720","Copymax",NA,"copyshop",119.4856333,-5.1407154
"2902182723","2902182723","Mutiara Book store",NA,"books",119.4854453,-5.1404716
"2902182740","2902182740",NA,NA,NA,119.4833601,-5.1409141
"2903671518","2903671518",NA,NA,NA,119.4868431,-5.1423681
"2903671523","2903671523",NA,NA,NA,119.486799,-5.1423716
"2904638831","2904638831",NA,NA,NA,119.4910721,-5.1406742
"2904638832","2904638832",NA,NA,NA,119.4909913,-5.1406788
"2904638834","2904638834",NA,NA,NA,119.4910937,-5.1410506
"2904638835","2904638835",NA,NA,NA,119.4910128,-5.1410552
"3023011660","3023011660","American Bakery","JL. Gunung Bawakaraeng","bakery",119.4193117,-5.13489
"3026888786","3026888786","Kembang Delia",NA,"florist",119.4195437,-5.1349808
"3232649673","3232649673",NA,NA,NA,119.4077177,-5.1652521
"3232649674","3232649674",NA,NA,NA,119.4077622,-5.1651221
"3232649675","3232649675",NA,NA,NA,119.4078057,-5.1651369
"3232649676","3232649676",NA,NA,NA,119.4077983,-5.1651584
"3232649677","3232649677",NA,NA,NA,119.40787,-5.1651827
"3232649678","3232649678",NA,NA,NA,119.4078329,-5.1652911
"3234103073","3234103073",NA,NA,NA,119.4144199,-5.1522573
"3234103074","3234103074",NA,NA,NA,119.4145111,-5.1522573
"3234103075","3234103075",NA,NA,NA,119.4145084,-5.1522814
"3234103076","3234103076",NA,NA,NA,119.414621,-5.1522894
"3234103077","3234103077",NA,NA,NA,119.4146237,-5.1524256
"3234103078","3234103078",NA,NA,NA,119.4144226,-5.1524176
"3234399968","3234399968",NA,NA,NA,119.4238676,-5.1301422
"3236512267","3236512267",NA,NA,NA,119.4873691,-5.1424142
"3236512268","3236512268",NA,NA,NA,119.4874643,-5.1424035
"3236512269","3236512269",NA,NA,NA,119.4874777,-5.1425223
"3236512270","3236512270",NA,NA,NA,119.4873798,-5.1425344
"3237452248","3237452248",NA,NA,NA,119.4301049,-5.1767641
"3237452249","3237452249",NA,NA,NA,119.4301826,-5.1768122
"3237954063","3237954063",NA,NA,NA,119.441716,-5.1683141
"3237954064","3237954064",NA,NA,NA,119.4418336,-5.1683333
"3237954065","3237954065",NA,NA,NA,119.4418165,-5.1684354
"3237954066","3237954066",NA,NA,NA,119.441716,-5.1684077
"3238225709","3238225709",NA,NA,NA,119.4411351,-5.1848514
"3238225710","3238225710",NA,NA,NA,119.44128,-5.1848463
"3238225711","3238225711",NA,NA,NA,119.4412678,-5.1845031
"3238225712","3238225712",NA,NA,NA,119.4411228,-5.1845083
"3238254341","3238254341",NA,NA,NA,119.4104356,-5.1220838
"3238254342","3238254342",NA,NA,NA,119.4104182,-5.12216
"3238254345","3238254345",NA,NA,NA,119.4104032,-5.1222329
"3238254347","3238254347",NA,NA,NA,119.4103869,-5.1223086
"3238254349","3238254349",NA,NA,NA,119.410372,-5.1223786
"3238254351","3238254351",NA,NA,NA,119.4103536,-5.1224602
"3238254356","3238254356",NA,NA,NA,119.4106579,-5.1225662
"3238254358","3238254358",NA,NA,NA,119.4105459,-5.1225453
"3238256162","3238256162",NA,NA,NA,119.4104939,-5.1225362
"3238256163","3238256163",NA,NA,NA,119.4103902,-5.1225119
"3238738772","3238738772",NA,NA,NA,119.4108178,-5.1225996
"3238738783","3238738783",NA,NA,NA,119.4103856,-5.1225443
"3238811377","3238811377",NA,NA,NA,119.4054604,-5.131661
"3238811378","3238811378",NA,NA,NA,119.405506,-5.131514
"3238874270","3238874270",NA,NA,NA,119.4057732,-5.1314751
"3238874271","3238874271",NA,NA,NA,119.4056951,-5.1316018
"3238874272","3238874272",NA,NA,NA,119.4057878,-5.1316375
"3238874276","3238874276",NA,NA,NA,119.4058838,-5.1317187
"3238874282","3238874282",NA,NA,NA,119.4060525,-5.1315342
"3238874284","3238874284",NA,NA,NA,119.4059604,-5.131463
"3239522454","3239522454",NA,NA,NA,119.4250827,-5.1604556
"3498639096","3498639096",NA,NA,NA,119.4462434,-5.2014142
"3498639097","3498639097",NA,NA,NA,119.4462781,-5.201469
"3498639098","3498639098",NA,NA,NA,119.4461253,-5.2014881
"3498639099","3498639099",NA,NA,NA,119.44616,-5.201543
"3504195423","3504195423",NA,NA,NA,119.4556758,-5.2073088
"3504195446","3504195446",NA,NA,NA,119.455758,-5.2073588
"3504195465","3504195465",NA,NA,NA,119.4556351,-5.2073666
"3504195481","3504195481",NA,NA,NA,119.4557222,-5.2074146
"3504390939","3504390939",NA,NA,NA,119.4554094,-5.2116168
"3504390974","3504390974",NA,NA,NA,119.4561349,-5.2119359
"3504390976","3504390976",NA,NA,NA,119.4551989,-5.2121433
"3504390980","3504390980",NA,NA,NA,119.4553591,-5.2122139
"3504390982","3504390982",NA,NA,NA,119.4553408,-5.2122618
"3504390984","3504390984",NA,NA,NA,119.4562791,-5.2122755
"3504391115","3504391115",NA,NA,NA,119.456215,-5.2124988
"3504391126","3504391126",NA,NA,NA,119.4561372,-5.2125558
"3504391128","3504391128",NA,NA,NA,119.4560299,-5.2125101
"3506226561","3506226561",NA,NA,NA,119.4524583,-5.2095311
"3506226569","3506226569",NA,NA,NA,119.452385,-5.209555
"3506226584","3506226584",NA,NA,NA,119.4524771,-5.209588
"3506226591","3506226591",NA,NA,NA,119.4524038,-5.2096119
"3506226729","3506226729",NA,NA,NA,119.4530501,-5.2097098
"3506226747","3506226747",NA,NA,NA,119.4529139,-5.209751
"3506226760","3506226760",NA,NA,NA,119.4530803,-5.209803
"3506226768","3506226768",NA,NA,NA,119.4529428,-5.2098456
"3506227149","3506227149",NA,NA,NA,119.453929,-5.2106669
"3506227166","3506227166",NA,NA,NA,119.4538091,-5.2107072
"3506227193","3506227193",NA,NA,NA,119.4539639,-5.2107698
"3506227206","3506227206",NA,NA,NA,119.453844,-5.2108102
"3506617298","3506617298",NA,NA,NA,119.4601726,-5.1981533
"3506617299","3506617299",NA,NA,NA,119.4602395,-5.1981942
"3506617300","3506617300",NA,NA,NA,119.4601189,-5.1982405
"3506617301","3506617301",NA,NA,NA,119.4601858,-5.1982814
"3508025838","3508025838",NA,NA,NA,119.4542589,-5.2193899
"3508025841","3508025841",NA,NA,NA,119.4543359,-5.2194141
"3508025851","3508025851",NA,NA,NA,119.4542335,-5.21947
"3508025856","3508025856",NA,NA,NA,119.4543105,-5.2194942
"3529570201","3529570201",NA,NA,NA,119.4183153,-5.124151
"3557253769","3557253769","gaint supermarket",NA,"supermarket",119.4979934,-5.1338465
"3557253782","3557253782","maxi store",NA,"supermarket",119.4932002,-5.1390584
"3557253784","3557253784","undersiege",NA,"fashion",119.4929857,-5.1393149
"3557253785","3557253785","Mini Market",NA,"convenience",119.4928998,-5.1394324
"3557253788","3557253788","Top Mode",NA,"supermarket",119.4922132,-5.1401484
"3559822294","3559822294",NA,NA,NA,119.4845072,-5.1416139
"3559822295","3559822295",NA,NA,NA,119.4848708,-5.1415893
"3559822296","3559822296",NA,NA,NA,119.4848954,-5.1420189
"3559822297","3559822297",NA,NA,NA,119.4846058,-5.1422092
"3559822307","3559822307","Rumahku",NA,"supermarket",119.4819997,-5.142273
"3559822310","3559822310","manorian travel",NA,"travel_agency",119.4786207,-5.1423516
"3560743557","3560743557",NA,NA,NA,119.4389685,-5.1545898
"3560743558","3560743558",NA,NA,NA,119.4389863,-5.1545642
"3560743559","3560743559",NA,NA,NA,119.439105,-5.1546922
"3560743560","3560743560",NA,NA,NA,119.4390555,-5.1547079
"3560769877","3560769877",NA,NA,NA,119.4388126,-5.1551624
"3560769878","3560769878",NA,NA,NA,119.4388126,-5.155251
"3560782411","3560782411",NA,NA,NA,119.4389194,-5.155184
"3560782412","3560782412",NA,NA,NA,119.4389154,-5.1552628
"3560819298","3560819298",NA,NA,NA,119.4396287,-5.1550898
"3560819299","3560819299",NA,NA,NA,119.4397883,-5.1551222
"3560819300","3560819300",NA,NA,NA,119.4397655,-5.1553363
"3560819301","3560819301",NA,NA,NA,119.439759,-5.1553882
"3560819302","3560819302",NA,NA,NA,119.4396776,-5.1553687
"3560819303","3560819303",NA,NA,NA,119.4396157,-5.1552617
"3561056813","3561056813",NA,NA,NA,119.4405739,-5.1553918
"3561056814","3561056814",NA,NA,NA,119.4407172,-5.1553821
"3561056815","3561056815",NA,NA,NA,119.4407302,-5.1554534
"3561056816","3561056816",NA,NA,NA,119.4406618,-5.1555345
"3561058952","3561058952",NA,NA,NA,119.44088,-5.1554664
"3561058953","3561058953",NA,NA,NA,119.4408898,-5.1555702
"3561060793","3561060793",NA,NA,NA,119.4408898,-5.1553821
"3561060794","3561060794",NA,NA,NA,119.4410201,-5.1554048
"3561060795","3561060795",NA,NA,NA,119.440994,-5.1554794
"3561061133","3561061133",NA,NA,NA,119.4416812,-5.1555313
"3561061134","3561061134",NA,NA,NA,119.4418538,-5.1555443
"3561061135","3561061135",NA,NA,NA,119.4418342,-5.1557356
"3561061136","3561061136",NA,NA,NA,119.4416453,-5.1556935
"3561095637","3561095637",NA,NA,NA,119.4317319,-5.1736732
"3561095638","3561095638",NA,NA,NA,119.4320266,-5.1738058
"3561095639","3561095639",NA,NA,NA,119.4318445,-5.1741708
"3561095640","3561095640",NA,NA,NA,119.4316997,-5.1738473
"3561095667","3561095667","Bintang",NA,"mobile_phone",119.4396977,-5.1577873
"3561127628","3561127628","Barber Shox Cutting Point",NA,"hairdresser",119.4457404,-5.1553978
"3561380839","3561380839",NA,NA,NA,119.4485804,-5.1670555
"3561380840","3561380840",NA,NA,NA,119.4485034,-5.167127
"3561380841","3561380841",NA,NA,NA,119.4486287,-5.1672829
"3561380842","3561380842",NA,NA,NA,119.4487435,-5.1671698
"3561381911","3561381911",NA,NA,NA,119.5101491,-5.1100376
"3561381912","3561381912",NA,NA,NA,119.510693,-5.1098738
"3561381913","3561381913",NA,NA,NA,119.510693,-5.1099486
"3561381914","3561381914",NA,NA,NA,119.5106447,-5.109962
"3561381915","3561381915",NA,NA,NA,119.5106581,-5.1102558
"3561381916","3561381916",NA,NA,NA,119.5105401,-5.1102639
"3561381917","3561381917",NA,NA,NA,119.5104462,-5.1103547
"3561381918","3561381918",NA,NA,NA,119.5104516,-5.1105738
"3561381919","3561381919",NA,NA,NA,119.5103685,-5.1105818
"3561381920","3561381920",NA,NA,NA,119.5103846,-5.1107955
"3561381921","3561381921",NA,NA,NA,119.5104758,-5.1107821
"3561381922","3561381922",NA,NA,NA,119.5104704,-5.111044
"3561381923","3561381923",NA,NA,NA,119.5101807,-5.111076
"3561433155","3561433155",NA,NA,NA,119.4507145,-5.1694095
"3561433156","3561433156",NA,NA,NA,119.4508566,-5.1693745
"3561433157","3561433157",NA,NA,NA,119.4508579,-5.1694706
"3561433158","3561433158",NA,NA,NA,119.4507223,-5.1695213
"3561438154","3561438154","SYAFIKA SALON",NA,"beauty",119.4517593,-5.1699682
"3561496175","3561496175","alfa midi",NA,"supermarket",119.5077843,-5.123332
"3561500817","3561500817","Indomaret BTP",NA,"supermarket",119.5078364,-5.1363189
"3562324655","3562324655",NA,NA,NA,119.4451529,-5.1949723
"3562324656","3562324656",NA,NA,NA,119.4452484,-5.1951343
"3562324657","3562324657",NA,NA,NA,119.4450675,-5.195199
"3562324658","3562324658",NA,NA,NA,119.4449882,-5.1950553
"3563573502","3563573502","Salon Tajniya",NA,"beauty",119.4625331,-5.1789517
"3565899268","3565899268","Circle K",NA,"supermarket",119.4998494,-5.1320728
"3565899275","3565899275","Duta Irama",NA,"outdoor",119.4984536,-5.1323736
"3565899276","3565899276","Mini Market indomart",NA,"convenience",119.498003,-5.1343572
"3565899283","3565899283","As-Salam Travel",NA,"travel_agency",119.5034147,-5.1328622
"3565899287","3565899287","Mini Market Alif Mubarokkah",NA,"convenience",119.5065244,-5.1350157
"3566027402","3566027402","Alfamart",NA,"supermarket",119.5073178,-5.1357376
"3566358536","3566358536",NA,NA,NA,119.4106623,-5.1585825
"3566358537","3566358537",NA,NA,NA,119.4106811,-5.1586734
"3566458871","3566458871","makassar agung",NA,"books",119.4141303,-5.1597004
"3571295556","3571295556",NA,NA,NA,119.4110366,-5.1215369
"3571295557","3571295557",NA,NA,NA,119.4111341,-5.1215554
"3571383323","3571383323",NA,NA,NA,119.4058916,-5.1313345
"3571383328","3571383328",NA,NA,NA,119.4055151,-5.1315189
"3571383329","3571383329",NA,NA,NA,119.406074,-5.1315508
"3571443423","3571443423","toko baju",NA,"shoes",119.4136233,-5.1605419
"3571443424","3571443424",NA,NA,NA,119.4130556,-5.1595226
"3571443425","3571443425",NA,NA,NA,119.4132127,-5.1593353
"3571516500","3571516500","fuji film",NA,"photo",119.412965,-5.1615998
"3571577193","3571577193",NA,NA,"shoes",119.413432,-5.1509242
"3571577194","3571577194",NA,NA,"shoes",119.4134289,-5.1511912
"3573891040","3573891040","Mini Market Indomaret",NA,"convenience",119.4764915,-5.1425436
"3573891041","3573891041","Honda",NA,"car",119.4768992,-5.1423405
"3573891043","3573891043","Optik Internasional",NA,"optician",119.4774084,-5.1419454
"3573891044","3573891044","Amanda",NA,"bakery",119.4783342,-5.1412827
"3573891048","3573891048","Mini Market",NA,"convenience",119.4793914,-5.1422735
"3573891050","3573891050","Hermin Salon and Spa",NA,"beauty",119.4787446,-5.1423272
"3573891051","3573891051","Eiger",NA,"outdoor",119.4788492,-5.1423673
"3573985593","3573985593","Roti Boy",NA,"bakery",119.4791272,-5.1413052
"3573985594","3573985594","Dona Dony Baru",NA,"bakery",119.4791497,-5.1412773
"3573985599","3573985599","Aesculapius",NA,"books",119.480437,-5.1421829
"3573985606","3573985606","Issue",NA,"fashion",119.4839749,-5.1419024
"3573985607","3573985607","Duta Irama",NA,"outdoor",119.4840312,-5.1418917
"3573985612","3573985612","REI",NA,"outdoor",119.4884408,-5.1413219
"3573985615","3573985615","Maxi Store",NA,"furniture",119.4936013,-5.1387635
"3573985616","3573985616","Rockway Distro",NA,"fashion",119.4935101,-5.1388196
"3573985617","3573985617","Pasar Mode",NA,"fashion",119.4931328,-5.1392052
"3573985618","3573985618","Famos",NA,"fashion",119.493108,-5.1392392
"3573985619","3573985619","Zoya",NA,"fashion",119.4930999,-5.1392503
"3573985621","3573985621","Sentana Sempurna",NA,"books",119.4969192,-5.134198
"3574246031","3574246031","Alfamart",NA,"supermarket",119.4797816,-5.1686428
"3574275320","3574275320","Alfamidi",NA,"supermarket",119.4799486,-5.1709805
"3574296817","3574296817","Pasar Antang",NA,"supermarket",119.4789512,-5.1658851
"3578741333","3578741333","Monpari",NA,"shoes",119.4053672,-5.1376643
"3578846588","3578846588","alfa",NA,"supermarket",119.4097043,-5.1736349
"3578846589","3578846589","toko sinar tim",NA,"supermarket",119.4095939,-5.1735689
"3582717578","3582717578","toserba murah",NA,"shoes",119.4145387,-5.1611697
"3582717579","3582717579","masih murah",NA,"shoes",119.414783,-5.1616884
"3582825602","3582825602","giant",NA,"supermarket",119.4411223,-5.1838561
"3582825605","3582825605","duta irama",NA,"shoes",119.4411939,-5.1846578
"3582825609","3582825609",NA,NA,NA,119.4410252,-5.1847142
"3582825610","3582825610",NA,NA,NA,119.4408992,-5.1847222
"3582825611","3582825611",NA,NA,NA,119.4409341,-5.1849012
"3582825612","3582825612",NA,NA,NA,119.4410574,-5.1848958
"3582825613","3582825613","R8mart",NA,"supermarket",119.4409743,-5.1847756
"3583480825","3583480825","agung",NA,"books",119.4159349,-5.152398
"3583508454","3583508454","rabbani",NA,"shoes",119.4166618,-5.1550397
"3587220230","3587220230","House of Labello",NA,"fashion",119.4484117,-5.1513331
"3587220236","3587220236","Mini Market Alfa Mart",NA,"convenience",119.4474944,-5.1513972
"3587220237","3587220237","Buche Salon",NA,"beauty",119.4469419,-5.1516269
"3587220247","3587220247","Mandiri Cell",NA,"mobile_phone",119.4467031,-5.1595475
"3587220259","3587220259","Toko Jaya",NA,"doityourself",119.444831,-5.1618021
"3587220270","3587220270","Istana Garden",NA,"convenience",119.4460457,-5.1563287
"3587220274","3587220274","SUTERA BATIK",NA,"clothes",119.4457396,-5.156237
"3587220275","3587220275","MASTER CLEAN",NA,"laundry",119.445823,-5.1560249
"3587220278","3587220278","SONIC GAMES",NA,"video_games",119.4465738,-5.1561342
"3587337946","3587337946","MAKASSAR POWDER",NA,"cosmetics",119.4399168,-5.1540595
"3587337947","3587337947","Panembahan Adiwisata Tour",NA,"ticket",119.4398739,-5.1540862
"3587337951","3587337951","RESO MERCHANDISE",NA,"hardware",119.4397317,-5.1540221
"3587337955","3587337955","ADA TOURS AND TRAVEL",NA,"ticket",119.4395105,-5.1540621
"3587337965","3587337965","TOKO POJOK BUSANAKU",NA,"clothes",119.4489143,-5.1674449
"3587338999","3587338999","MAKASSAR BAGUS",NA,"clothes",119.4507409,-5.1694564
"3587339000","3587339000","INDOMARET HERTASNING",NA,"convenience",119.4508911,-5.1696514
"3587339003","3587339003","BUTIK PHIE PHIE",NA,"clothes",119.4517574,-5.1713049
"3587410687","3587410687","Alfa Mart",NA,"supermarket",119.4552524,-5.1746627
"3587410689","3587410689","alfa midi",NA,"supermarket",119.4998199,-5.1279216
"3587410690","3587410690","indomaret",NA,"supermarket",119.4998897,-5.1278522
"3816881470","3816881470","Alfa Mart Anging Mammiri",NA,"supermarket",119.4565489,-5.1776865
"3844080105","3844080105",NA,NA,"mall",119.4122576,-5.1337674
"4096437397","4096437397",NA,NA,NA,119.4707845,-5.1875742
"4096437398","4096437398",NA,NA,NA,119.4707652,-5.1876215
"4096437399","4096437399",NA,NA,NA,119.4708742,-5.1876656
"4096437400","4096437400",NA,NA,NA,119.4708935,-5.1876182
"4107048257","4107048257",NA,NA,NA,119.4629143,-5.1785552
"4107048258","4107048258",NA,NA,NA,119.4628445,-5.1787181
"4107048259","4107048259",NA,NA,NA,119.4630323,-5.1787502
"4107048260","4107048260",NA,NA,NA,119.4630725,-5.1785792
"4170678574","4170678574","Indomart",NA,"supermarket",119.5014357,-5.1324924
"4170678575","4170678575","Alfa mart",NA,"supermarket",119.5014171,-5.132484
"4170678582","4170678582","Toserba",NA,"supermarket",119.5052046,-5.1337968
"4170678592","4170678592","Toserba",NA,"supermarket",119.5054813,-5.133992
"4171956013","4171956013","Alfa Express",NA,"supermarket",119.4059101,-5.1385312
"4171959598","4171959598","Toko Emas Victoria","Jl. Somba Opu no 69","jewelry",119.4065174,-5.1382405
"4171991016","4171991016","DM Shoes",NA,"shoes",119.4055451,-5.1371043
"4172288858","4172288858","Toko Mega Teknik",NA,"supermarket",119.4491634,-5.1515681
"4172299305","4172299305",NA,NA,NA,119.4506334,-5.1510888
"4172299306","4172299306",NA,NA,NA,119.450636,-5.1511396
"4172299307","4172299307",NA,NA,NA,119.450746,-5.1511369
"4172299308","4172299308",NA,NA,NA,119.4507433,-5.1510808
"4172371464","4172371464","Toko Sinar Bagian toys",NA,"supermarket",119.4237721,-5.1346988
"4172383121","4172383121","Toko Klara Jaya",NA,"supermarket",119.4170595,-5.134639
"4172387603","4172387603","Toko Aswan",NA,"supermarket",119.4158927,-5.1366353
"4172387604","4172387604","Toko Sumber Jaya Listrik",NA,"supermarket",119.4154333,-5.1366879
"4172390257","4172390257","Toko 24",NA,"supermarket",119.4154715,-5.1355922
"4172390774","4172390774","Indo Sport",NA,"supermarket",119.415257,-5.1356232
"4172392091","4172392091","Sergio Bartoli",NA,"supermarket",119.4145509,-5.1330086
"4172393329","4172393329","Alfa Mart",NA,"supermarket",119.4067574,-5.1305784
"4172393566","4172393566","Toyota Hadji Kalla",NA,"supermarket",119.4104925,-5.1319913
"4172404689","4172404689","Central Buah",NA,"supermarket",119.4077992,-5.1291212
"4172440789","4172440789","Agen Resmi PT.Pelni On-Line",NA,"supermarket",119.4085752,-5.1267374
"4172440900","4172440900",NA,NA,NA,119.4087345,-5.1267726
"4172440901","4172440901",NA,NA,NA,119.4087186,-5.1268184
"4172440902","4172440902",NA,NA,NA,119.4088212,-5.1268555
"4172440903","4172440903",NA,NA,NA,119.4088371,-5.1268114
"4172443169","4172443169",NA,NA,NA,119.4097576,-5.1258422
"4172443170","4172443170",NA,NA,NA,119.4097922,-5.125745
"4172443171","4172443171",NA,NA,NA,119.4097312,-5.1257247
"4172443172","4172443172",NA,NA,NA,119.4096987,-5.125826
"4173557027","4173557027","Pusat Grosir Pasar Butung",NA,"supermarket",119.4106566,-5.122299
"4173603789","4173603789","Toko Emas Lima Jaya",NA,"supermarket",119.4180726,-5.1250803
"4173628474","4173628474","Toko Meubeul Sinar Sulawesi",NA,"supermarket",119.4186043,-5.1285732
"4173648825","4173648825","Toko Cbmt",NA,"supermarket",119.4187477,-5.1295457
"4173736512","4173736512","Galael Supermarket",NA,"supermarket",119.4088865,-5.1379402
"4173737613","4173737613","Toko sepatu 88",NA,"shoes",119.4090662,-5.1381941
"4173741297","4173741297","Dewi Wisata Tour & Travel",NA,"travel_agency",119.4095427,-5.1391474
"4174942300","4174942300","Alfamart",NA,"supermarket",119.4171614,-5.1396312
"4175074454","4175074454","Alfa Midi",NA,"supermarket",119.4184636,-5.1461613
"4175087220","4175087220","Selica Board",NA,"supermarket",119.4368954,-5.1134809
"4175096842","4175096842","Semangat bangunan",NA,"supermarket",119.4364966,-5.1132759
"4175097619","4175097619","Pamona Trans Exp",NA,"supermarket",119.4367173,-5.1137131
"4175097620","4175097620","Alfamart",NA,"supermarket",119.4366279,-5.1138548
"4175097624","4175097624","Toko Panampu jaya",NA,"supermarket",119.4236522,-5.117054
"4175099492","4175099492","Makro Indtim",NA,"supermarket",119.435703,-5.1143229
"4175099585","4175099585","Kaila Motor Teuku Umar",NA,"supermarket",119.435048,-5.1155257
"4175100050","4175100050",NA,NA,NA,119.4349282,-5.115728
"4175100051","4175100051",NA,NA,NA,119.4349052,-5.1158144
"4175100052","4175100052",NA,NA,NA,119.4349901,-5.1158214
"4175100053","4175100053",NA,NA,NA,119.4350096,-5.1157404
"4175100633","4175100633",NA,NA,NA,119.4319524,-5.1173395
"4175100634","4175100634",NA,NA,NA,119.4319687,-5.1174913
"4175100635","4175100635",NA,NA,NA,119.4320622,-5.1174792
"4175100636","4175100636",NA,NA,NA,119.4320419,-5.1173294
"4175103013","4175103013","Toko Pintu Dua",NA,"supermarket",119.4244279,-5.1177627
"4175103748","4175103748","Mandiri Mitra Usaha",NA,"supermarket",119.4234556,-5.1169819
"4175104412","4175104412","Panampu Photo",NA,"supermarket",119.4226418,-5.1167665
"4175105098","4175105098","Selayar Motor",NA,"supermarket",119.4227013,-5.117035
"4175107134","4175107134","Alfa Midi",NA,"supermarket",119.4174486,-5.1182663
"4175107669","4175107669","Toko Sahabat",NA,"supermarket",119.4170943,-5.1185916
"4175116530","4175116530","Cahaya Polmas",NA,"supermarket",119.4114433,-5.1196485
"4175116681","4175116681","Kalimas 61",NA,"supermarket",119.4112012,-5.1207572
"4175117569","4175117569","Toko Rezki Agung",NA,"supermarket",119.4106624,-5.122654
"4175118689","4175118689","Penjahit Otista",NA,"supermarket",119.4112225,-5.120334
"4175121836","4175121836","Toko Matajang",NA,"supermarket",119.4104428,-5.1229435
"4193163901","4193163901","Alfamart",NA,"convenience",119.4800198,-5.1736773
"4193229502","4193229502","toko tiga putra",NA,"convenience",119.4804228,-5.1752968
"4193229504","4193229504","Indomaret",NA,"convenience",119.4776038,-5.1759881
